date,pm10,pm25,co,no2,so2,o3,dust
11/21/2015,7.554166667,3.604166667,,18.90833333,,42.33333333,
11/22/2015,14.4625,9.975,,44.65416667,,10.79166667,
11/23/2015,22.5625,13.83333333,,48.60833333,,8.583333333,
11/24/2015,11.275,6.4,,35.05416667,,22.08333333,
11/25/2015,12.89583333,6.979166667,,42.39583333,,14.25,
11/26/2015,23.85416667,12.69583333,,53.19583333,,4.958333333,
11/27/2015,11.87916667,7.841666667,,29.12916667,,24.08333333,
11/28/2015,9.420833333,4.095833333,,19.3,,43.83333333,
11/29/2015,13.27916667,5.529166667,,10.40833333,,61.95833333,
11/30/2015,10.875,4.575,,18.63333333,,49.58333333,
12/1/2015,13.07916667,5.308333333,,23.05833333,,44.375,
12/2/2015,17.47916667,7.425,,21.97083333,,50.25,
12/3/2015,20.7625,10.73333333,,21.38333333,,42.58333333,
12/4/2015,15.7375,5.575,,23.0125,,41.33333333,
12/5/2015,19.48333333,5.541666667,,10.4625,,65.08333333,
12/6/2015,17.32916667,5.8125,,13.52916667,,59.29166667,
12/7/2015,19.45833333,10.8,,27.87083333,,28.08333333,
12/8/2015,17.075,8.025,,21.74166667,,36.70833333,
12/9/2015,16.86666667,5.979166667,,29.00833333,,30.125,
12/10/2015,14.99166667,5.325,,19.76666667,,48.29166667,
12/11/2015,11.03333333,4.870833333,,32.01666667,,27.95833333,
12/12/2015,16.975,7.379166667,,28.74583333,,32,
12/13/2015,15.87916667,9.604166667,,34.21666667,,23.33333333,
12/14/2015,21.21666667,14.14583333,,35.12083333,,18,
12/15/2015,22.79583333,16.31666667,,33.64583333,,4.958333333,
12/16/2015,20.10416667,8.170833333,,24.3625,,37.125,
12/17/2015,34.6125,17.2375,,25.6125,,21.83333333,
12/18/2015,22.14583333,8.983333333,,24.75833333,,35.125,
12/19/2015,21.2375,11.6125,,16.7,,35.375,
12/20/2015,18.975,8.7,,15.7,,46.95833333,
12/21/2015,11.25,4.508333333,,21.34166667,,44.95833333,
12/22/2015,10.92083333,4.533333333,,13.8,,52.875,
12/23/2015,17.77083333,6,,19.69583333,,50.79166667,
12/24/2015,13.51666667,4.983333333,,15.6375,,53.625,
12/25/2015,13.58333333,4.920833333,,13.84166667,,53.08333333,
12/26/2015,18.79166667,7.916666667,,8.270833333,,57.45833333,
12/27/2015,50.23333333,24.3875,,13.75833333,,49.04166667,
12/28/2015,33.35,18.2375,,22.37916667,,24.08333333,
12/29/2015,15.07916667,6.525,,19.25,,45.58333333,
12/30/2015,13.7625,5.570833333,,12.18333333,,53.95833333,
12/31/2015,11.30833333,4.0875,,13.4875,,57,
1/1/2016,17.475,9.275,233.0434783,35.65,2.486956522,23,
1/2/2016,9.3875,4.983333333,191.0833333,18.9375,2.058333333,38.83333333,
1/3/2016,9.525,4.933333333,196.0416667,27.0625,2.345833333,40.41666667,
1/4/2016,14.66666667,5.520833333,224.9583333,40.20833333,2.508333333,30.33333333,
1/5/2016,14.34583333,7.083333333,299.1666667,49.47916667,2.804166667,21.625,
1/6/2016,28.75833333,21.60833333,512.125,61.39583333,4.458333333,1.958333333,
1/7/2016,9.770833333,5.291666667,202.0416667,32.2,2.691666667,34.79166667,
1/8/2016,15.7375,7.520833333,232.75,48.50416667,2.558333333,21.58333333,
1/9/2016,10.77916667,5.729166667,191.2916667,25.19166667,2.295833333,45.16666667,
1/10/2016,9.433333333,3.816666667,175.25,22.725,2.8125,48.79166667,
1/11/2016,10.3,5.9,235.5416667,45.77083333,3.266666667,27.79166667,
1/12/2016,10.29166667,5.820833333,205.4583333,33.05833333,2.875,27.16666667,
1/13/2016,13.08333333,5.85,199.875,40.28333333,1.766666667,29.16666667,
1/14/2016,8.016666667,4.2,174.25,31.04583333,2.8625,42.29166667,
1/15/2016,10.44166667,5.7625,181.7916667,37.42083333,3.108333333,34.08333333,
1/16/2016,21.425,14.1875,260.7083333,55.45,2.8,12.29166667,
1/17/2016,16.54583333,11.22916667,204.75,51.12916667,3.1125,17.95833333,
1/18/2016,20.8125,13.07083333,208.5833333,44.51666667,2.741666667,25.375,
1/19/2016,41.8625,29.9125,587.1666667,92.50416667,6.8625,2.5,
1/20/2016,60.3,51.12083333,776.2916667,110.0208333,11.1875,1.75,
1/21/2016,34.2875,27.97083333,298.5,65.54583333,3.933333333,11.79166667,
1/22/2016,20.39583333,11.9,221.9166667,44.25,2.445833333,21.29166667,
1/23/2016,25.10416667,11.175,226.4166667,42.03333333,1.766666667,23.45833333,
1/24/2016,12.71666667,8.004166667,177.25,25.2375,1.675,24.33333333,
1/25/2016,15.975,8.608333333,188.9166667,28.43333333,2.1875,30.41666667,
1/26/2016,15.4625,5.291666667,168.6666667,24.26666667,2.129166667,47.70833333,
1/27/2016,7.329166667,3.854166667,175,22.8375,2.345833333,52.875,
1/28/2016,13.03333333,5.804166667,210,34.50833333,2.108333333,35.66666667,
1/29/2016,10.65,5.441666667,170,16.86666667,1.820833333,60.33333333,
1/30/2016,10.09583333,4.620833333,178.1666667,20.4125,2.4375,57.875,
1/31/2016,10.73333333,5.4125,190.4166667,25.59583333,2.454166667,42.83333333,
2/1/2016,16.06666667,7.2,162.5833333,17.1125,1.683333333,62.45833333,
2/2/2016,19.1,6.125,156.6666667,22.45416667,1.858333333,56.04166667,
2/3/2016,12.85,5.6375,197.2083333,37.31666667,2.316666667,33.20833333,
2/4/2016,13.05416667,7.191666667,230.9166667,42.00833333,2.008333333,27.375,
2/5/2016,12.05416667,7.1125,182.6666667,30.12083333,2.370833333,45.45833333,
2/6/2016,13.19166667,7.383333333,165.2916667,14.45833333,2.845833333,63.79166667,
2/7/2016,9.4125,4.125,156.0833333,13.85416667,2.3375,61,
2/8/2016,12.34166667,5.583333333,145.0833333,14.03333333,2.158333333,67.04166667,
2/9/2016,11.56666667,5.104166667,182.5,33.325,3.054166667,45.83333333,
2/10/2016,10.05416667,5.9625,234.375,39.20833333,2.683333333,31.75,
2/11/2016,26.50416667,17.6375,443.6666667,72.99583333,4.270833333,7.875,
2/12/2016,18.85833333,12.2875,244.4583333,51.72916667,3.333333333,21.16666667,
2/13/2016,24.825,18.52083333,289.5,44.49583333,3.758333333,19.75,
2/14/2016,20.7,12.75833333,185.9583333,22.55416667,2.216666667,46.83333333,
2/15/2016,13.1,6.941666667,205.2083333,31.59166667,2.808333333,43,
2/16/2016,22.94583333,13.5125,297.3333333,54.07083333,2.9625,20.125,
2/17/2016,17.83333333,11.09583333,229.5833333,46.51666667,3.4875,34.875,
2/18/2016,15.69166667,10.03333333,262.2083333,45.69583333,2.841666667,30.20833333,
2/19/2016,16.39583333,9.470833333,252.1666667,48.4875,2.854166667,29.54166667,
2/20/2016,8.320833333,4.929166667,155.375,19.16666667,1.708333333,54.70833333,
2/21/2016,8.204166667,4.9125,156.125,12.44583333,1.454166667,61.45833333,
2/22/2016,10.4375,5.904166667,192.9166667,31.8,2.1,42.875,
2/23/2016,14.80416667,8.829166667,243.6666667,43.50833333,2.716666667,26.75,
2/24/2016,29.57083333,19.17916667,395,69.8375,5.204166667,10.16666667,
2/25/2016,27.8,20.74583333,399.7916667,66.46666667,4.775,13.04166667,
2/26/2016,29.3875,22.37916667,324.7083333,67.09166667,5.1875,12.83333333,
2/27/2016,28.92083333,22.2,217.6666667,35.85,3.566666667,38.54166667,
2/28/2016,13.15416667,8.079166667,158.75,20.18333333,1.541666667,60.04166667,
2/29/2016,15.65416667,8.316666667,203,40.67916667,1.791666667,42.70833333,
3/1/2016,11.70416667,6.6875,179.875,29.14583333,2.633333333,49.75,
3/2/2016,10.20833333,5.291666667,169.125,25.34583333,2.395833333,56.83333333,
3/3/2016,10.7625,6.0875,196.4166667,30.15416667,2.183333333,48.875,
3/4/2016,10.8625,5.7125,198.9583333,36.07916667,2.716666667,44.54166667,
3/5/2016,18.26666667,12.4375,277.4166667,42.35,2.625,32.25,
3/6/2016,14.90833333,9.941666667,223.0416667,34.35,2.475,39.16666667,
3/7/2016,14.675,10.1875,230.125,39.99583333,3.391666667,37.16666667,
3/8/2016,18.77083333,13.00416667,283.6666667,55.7875,3.1375,21.45833333,
3/9/2016,11.14166667,6.7125,205.3333333,32.42916667,3.270833333,41.33333333,
3/10/2016,30.75,24.87916667,332.8333333,47.5,2.841666667,19.625,
3/11/2016,59.3625,52.39583333,395.8333333,61.6,3.791666667,14.33333333,
3/12/2016,76.1125,67.11666667,454.9166667,60.78333333,4.395833333,13.625,
3/13/2016,45.2125,39.44166667,267.6666667,37.44166667,3.083333333,33.83333333,
3/14/2016,28.68333333,21.68333333,189,27.15416667,2.308333333,54.41666667,
3/15/2016,26.22083333,19.92083333,202.125,36.60416667,2.5,40.875,
3/16/2016,21.65,15.8,176.0833333,24.76666667,1.895833333,45,
3/17/2016,32.1,26.04583333,226.9583333,37.3125,2.833333333,39.375,
3/18/2016,22.53333333,17.95,210.7916667,37.375,2.029166667,37.54166667,
3/19/2016,11.65833333,7.475,159.4166667,21.26666667,1.608333333,64,
3/20/2016,14.12916667,8.9375,162.9583333,21.42083333,2.0375,64.58333333,
3/21/2016,23.54583333,17.27916667,261.5,45.10833333,2.629166667,37.58333333,
3/22/2016,30.98333333,22.53333333,321.7916667,61.2,2.7375,23,
3/23/2016,36.24583333,29.10416667,276.375,54.49166667,3.175,21,
3/24/2016,26.875,21.59583333,222.2916667,45.70416667,2.3,33.375,
3/25/2016,15.41666667,9.066666667,182,26.59583333,2.195833333,59.125,
3/26/2016,13.39166667,8.445833333,156.2083333,19.54583333,2.5625,58.25,
3/27/2016,9.9375,4.6625,148.4166667,14.39583333,1.954166667,66.20833333,
3/28/2016,6.545833333,4,148.7916667,14.99583333,2.770833333,63.70833333,
3/29/2016,8.741666667,4.666666667,151.4166667,23.93333333,1.879166667,58.16666667,
3/30/2016,11.55833333,5.7625,194.25,33.53333333,2.083333333,44.375,
3/31/2016,15.525,10.9625,225.7916667,40.98333333,2.683333333,34.70833333,
4/1/2016,22.09166667,16.45416667,261.9583333,44.94583333,2.666666667,35.75,
4/2/2016,22.32083333,18.37083333,197.5416667,29.4375,1.995833333,58.04166667,
4/3/2016,25.7,21.39583333,228.8333333,30.08333333,2.145833333,40.79166667,
4/4/2016,16.075,11.29583333,198.6666667,33.75416667,2.145833333,49.08333333,
4/5/2016,15.51666667,9.566666667,188.2916667,34.07083333,2.25,54.04166667,
4/6/2016,10.99166667,6.375,155.125,25.67916667,2.045833333,57.41666667,
4/7/2016,9.458333333,5.391666667,155.4166667,30.92083333,2.270833333,42.375,
4/8/2016,15.68333333,10.13333333,213.5416667,44.33333333,1.95,31.58333333,
4/9/2016,10.0125,5.758333333,165.0833333,25.64166667,1.866666667,57.04166667,
4/10/2016,13.15833333,8.020833333,175.0833333,32.43333333,2.145833333,59.08333333,
4/11/2016,34.1875,25.975,270.4583333,44.51666667,2.695833333,30.5,
4/12/2016,14.5375,10.05833333,211.75,38.6375,2.4375,40.54166667,
4/13/2016,18.47916667,13.675,281.75,54.925,3.0875,33.625,
4/14/2016,18.12083333,13.1125,214.3333333,42.25416667,1.8875,46.70833333,
4/15/2016,12.75416667,8.708333333,238.1666667,41.52083333,2.5625,39.33333333,
4/16/2016,9.908333333,7.308333333,186.5416667,23.7625,2.6875,49.58333333,
4/17/2016,10.1,7.266666667,188.125,30.375,2.275,44.33333333,
4/18/2016,16.25,10.62916667,225.9583333,42.54583333,2.183333333,34.83333333,
4/19/2016,16.40416667,10.4375,180.5833333,30.00416667,2.116666667,53.66666667,
4/20/2016,20.40416667,9.504166667,165.625,28.04166667,2.641666667,55,
4/21/2016,25.9875,15.41666667,185.8333333,29.25,3.295833333,54.91666667,
4/22/2016,19.15,10.24583333,167.625,26.74166667,1.979166667,59.125,
4/23/2016,11.43333333,6.604166667,175.5416667,23.09166667,2.3375,54.29166667,
4/24/2016,12.06666667,8.520833333,181.8333333,29.43333333,2.3875,53.875,
4/25/2016,12.1375,8.158333333,189.1666667,30.55416667,2.9,41.70833333,
4/26/2016,9.229166667,6.6875,167.375,25.29166667,2.916666667,56.41666667,
4/27/2016,13.07916667,8.320833333,179.25,29.24166667,2.625,52.16666667,
4/28/2016,14.6875,10.15833333,195.9166667,30.3,2.541666667,44.08333333,
4/29/2016,9.383333333,4.7,162.9583333,21.65833333,2.266666667,57.33333333,
4/30/2016,9.779166667,6.5875,199.4166667,29.91666667,2.8375,48.75,
5/1/2016,13.2375,8.7875,230.0416667,31.16666667,2.425,45.25,
5/2/2016,13.39583333,8.15,156.9166667,17.2125,2.1125,54.16666667,
5/3/2016,14.77916667,7.395833333,176.4583333,28.39583333,1.991666667,48.04166667,
5/4/2016,20.6625,12.39583333,245.7916667,40.32916667,2.125,47.41666667,
5/5/2016,23.80833333,16.02083333,202.8333333,42.95416667,3.558333333,63.375,
5/6/2016,33.5625,25.39166667,279.1666667,53.65416667,4.416666667,56.45833333,
5/7/2016,40.5125,33.95833333,265.5416667,43.55,3.729166667,58.875,
5/8/2016,25.12916667,18.91666667,224.1666667,39.30833333,3.1,75.5,
5/9/2016,28.59583333,21.96666667,247.1666667,45.94583333,3.495833333,63.70833333,
5/10/2016,26.35416667,22.67916667,263.0416667,44.53333333,2.866666667,36.125,
5/11/2016,28.525,25.7125,278.7916667,36.82083333,3.0375,30.08333333,
5/12/2016,32.70416667,27.25,227.2916667,26.78333333,2.716666667,70.91666667,
5/13/2016,29.4,16.20416667,165.7916667,14.9875,1.645833333,77.08333333,
5/14/2016,16.87916667,8.3625,133.4166667,14.02916667,1.795833333,79.16666667,
5/15/2016,19.69583333,13.1625,200.5416667,28.30416667,2.15,56.41666667,
5/16/2016,23.76666667,15.80416667,178.2916667,34.4875,2.208333333,56.20833333,
5/17/2016,20.89583333,13.74583333,202.9166667,34.57916667,2.0875,49.04166667,
5/18/2016,12.48333333,7.945833333,166,25.875,2.1375,60.16666667,
5/19/2016,15.125,10.56666667,173.5833333,21.90416667,2.6375,47.54166667,
5/20/2016,15.05,8.775,168.7916667,18.55833333,1.520833333,51.95833333,
5/21/2016,13.95416667,9.725,167.5,15.84166667,1.483333333,52.79166667,
5/22/2016,10.98333333,7.691666667,176.7916667,19.88333333,2.145833333,54.375,
5/23/2016,10.97083333,7.720833333,161.375,22.23333333,2.225,50.375,
5/24/2016,12.56666667,7.154166667,138.25,18.70833333,1.5625,51.375,
5/25/2016,15.15833333,7.129166667,163.625,21.325,1.7875,54.125,
5/26/2016,20.48333333,12.63333333,215.9166667,35.64166667,3.0625,40.25,
5/27/2016,23.12916667,17.25833333,157.125,27.78333333,2.108333333,63.08333333,
5/28/2016,26.2125,20.5,177.2916667,22.475,1.825,66.625,
5/29/2016,20.25,15.5625,163.875,15.14166667,1.416666667,71.25,
5/30/2016,13.375,9.179166667,158.2083333,11.4125,1.2125,71.79166667,
5/31/2016,10.3375,5.9125,162.2916667,16.0875,1.433333333,61.625,
6/1/2016,11.50416667,6.9125,166.0416667,15.94166667,1.1125,56.20833333,
6/2/2016,13.65833333,6.0625,140.8333333,13.44583333,0.991666667,70.5,
6/3/2016,13.35,7.804166667,161.8333333,19.34583333,1.529166667,56.70833333,
6/4/2016,21.8,17.15416667,190.9166667,22.05416667,1.475,52.04166667,
6/5/2016,26.93333333,19.75416667,178.7916667,17.55833333,1.345833333,58.58333333,
6/6/2016,23.57083333,12.8375,172.1666667,27.50416667,2.245833333,49.20833333,
6/7/2016,29.95833333,20.7875,265.0833333,52.57083333,2.720833333,39.04166667,
6/8/2016,24.06666667,17.95833333,245,44.06666667,2.333333333,47.875,
6/9/2016,23.81666667,15.47083333,166.9166667,27.2125,3.158333333,41.20833333,
6/10/2016,21.99583333,13.05,210.7916667,41.36666667,3.354166667,41.83333333,
6/11/2016,24.7,17.40416667,222.1666667,40.48333333,2.433333333,49.41666667,
6/12/2016,14.125,9.354166667,171.7083333,20.02916667,1.791666667,41.875,
6/13/2016,12.57083333,8,186.4583333,23.59583333,2.016666667,29.79166667,
6/14/2016,11,6.458333333,163.5833333,19.14166667,1.954166667,32.08333333,
6/15/2016,11.05833333,6.079166667,147.7916667,18.94166667,2.195833333,36.375,
6/16/2016,12.00416667,7.4625,161.375,22.65416667,2.358333333,41.875,
6/17/2016,17.22916667,12.95,181.375,26.36666667,2.316666667,39.625,
6/18/2016,14.375,9.329166667,163.3333333,22.40416667,1.9875,36.08333333,
6/19/2016,15.53333333,10.17083333,164.9583333,19.59583333,1.591666667,38.04166667,
6/20/2016,6.966666667,4.3125,150.6666667,16.53333333,2.041666667,26.79166667,
6/21/2016,12.8125,7.566666667,162.25,19.675,2.204166667,36.66666667,
6/22/2016,12.89166667,8.454166667,189.375,22.67916667,1.854166667,24.33333333,
6/23/2016,13.475,9.008333333,219.875,39.08333333,2.475,14.25,
6/24/2016,13.99166667,8.55,174.0416667,22.6375,2.354166667,33.79166667,
6/25/2016,10.42916667,6.2,158.5,19.975,1.833333333,35.08333333,
6/26/2016,10.91666667,7.420833333,148.4166667,16.11666667,1.558333333,40,
6/27/2016,10.7625,6.108333333,163.125,15.20416667,1.6125,36.45833333,
6/28/2016,14.525,8.1625,224,27.35833333,2.495833333,37.58333333,
6/29/2016,11.49166667,6.6625,184.9583333,17.74583333,2.133333333,38.58333333,
6/30/2016,11.03333333,6.979166667,177.4583333,21.07916667,2.083333333,44.70833333,
7/1/2016,11.1625,6.1875,168,17.24166667,1.475,43.08333333,
7/2/2016,10.20416667,5.304166667,127.9583333,13.00416667,1.833333333,41.58333333,
7/3/2016,11.74583333,6.7625,140.625,16.69166667,1.275,40.625,
7/4/2016,12.1125,8.316666667,160.7916667,22.6625,2.008333333,34.58333333,
7/5/2016,11.27916667,6.395833333,128.5416667,14.2625,1.479166667,44.33333333,
7/6/2016,14.35416667,8.179166667,147.2916667,23.15,1.5625,49.04166667,
7/7/2016,15.49166667,9.891666667,166.9166667,27.4375,2.933333333,49.125,
7/8/2016,13.775,8.975,157.875,20.90416667,1.65,36.625,
7/9/2016,14.4375,8.9875,163.0833333,18.66666667,1.370833333,33.70833333,
7/10/2016,13.19583333,7.366666667,146.9166667,10.90833333,1.783333333,35.45833333,
7/11/2016,12.87083333,6.25,150.125,15.38333333,1.9625,42.29166667,
7/12/2016,11.59583333,6.308333333,167.5,24.05416667,1.9625,27.54166667,
7/13/2016,12.15416667,7.741666667,141.3333333,24.57916667,1.975,30.75,
7/14/2016,11.20416667,6.433333333,132.8333333,25.90833333,1.545833333,36.08333333,
7/15/2016,14.20416667,8.4,172.5,31.45416667,1.754166667,24.45833333,
7/16/2016,10.13333333,6.675,154.5,14.3375,1.166666667,27.70833333,
7/17/2016,10.60833333,6.3,172,13.24583333,1.175,27.75,
7/18/2016,15.7,9.433333333,214.4583333,31.03333333,2.004166667,39.58333333,
7/19/2016,21.12083333,13.22916667,216.7083333,37.22083333,2.933333333,58.29166667,
7/20/2016,25.1,17.85,200.375,27.1625,2.15,75.375,
7/21/2016,15.51666667,8.870833333,194.25,25.07083333,1.6625,38.625,
7/22/2016,25.45833333,17.33333333,279.375,37.19583333,2.3,34.54166667,
7/23/2016,22.18333333,16.47083333,276.625,34.14166667,2.4375,41.875,
7/24/2016,12.675,8.004166667,182.5,18.2875,1.508333333,37.625,
7/25/2016,13.25,7.3,144.125,15.16666667,1.445833333,38.125,
7/26/2016,12.74166667,7.808333333,164.4583333,21.60833333,1.654166667,33.125,
7/27/2016,11.94166667,7.208333333,187.125,18.79583333,1.583333333,28.16666667,
7/28/2016,12.12083333,7.683333333,165.625,24.2125,2.004166667,35.41666667,
7/29/2016,12.86666667,7.1375,178.7916667,19.92916667,1.741666667,27.79166667,
7/30/2016,13.175,8.475,170.0416667,20.2,1.641666667,34.45833333,
7/31/2016,10.57083333,6.958333333,124.0833333,17.29583333,1.720833333,44.08333333,
8/1/2016,11.83333333,7.333333333,152.7916667,24.54583333,1.466666667,30.41666667,
8/2/2016,10.8375,6.416666667,169.25,16.47083333,1.683333333,23,
8/3/2016,11.62916667,6.108333333,151.4583333,12.3375,1.554166667,33.54166667,
8/4/2016,13.05,6.016666667,133.5833333,13.22083333,2.091666667,41.70833333,
8/5/2016,13.85416667,7.716666667,149.0416667,20.81666667,1.908333333,41.58333333,
8/6/2016,12.93333333,7.304166667,152.5833333,17.09166667,1.166666667,40.54166667,
8/7/2016,13.84166667,7.866666667,142.7083333,10.4625,1.254166667,40.41666667,
8/8/2016,14.81666667,7.079166667,119.75,13.74166667,1.5125,49.75,
8/9/2016,14.88333333,7.245833333,130.5,17.82916667,1.783333333,44.58333333,
8/10/2016,12.18333333,6.716666667,146.0833333,21.00833333,1.5375,39.33333333,
8/11/2016,13.57916667,7.854166667,145.1666667,20.02916667,1.608333333,29.5,
8/12/2016,18.17083333,9.758333333,150.875,19.66666667,1.458333333,36.25,
8/13/2016,12.7125,7.304166667,149.375,14.80833333,1.295833333,40.70833333,
8/14/2016,12.975,7.229166667,139.9583333,15.1125,1.491666667,43.20833333,
8/15/2016,14.9125,8.366666667,162.25,25,2.1,39.5,
8/16/2016,17.72916667,10.45416667,160.9583333,23.5625,2.1625,46.66666667,
8/17/2016,23.45833333,15.575,179.4583333,27.7625,2.658333333,55.95833333,
8/18/2016,28.07916667,18.74583333,207.5833333,32.05,2.7875,57.125,
8/19/2016,26.27916667,18.31666667,190.5,27.91666667,2.0375,46.45833333,
8/20/2016,18.6375,8.095833333,131.9583333,11.025,1.533333333,54.58333333,
8/21/2016,10.39583333,5.7375,126.0833333,9.254166667,1.45,49.45833333,
8/22/2016,15.2125,8.016666667,151.7083333,14.925,1.3125,40.25,
8/23/2016,18.89583333,10.44583333,202.2916667,30.25833333,1.9625,44.08333333,
8/24/2016,29.43333333,17.4375,300.9583333,52.49583333,2.65,50.45833333,
8/25/2016,30.225,22.2625,283.375,37.59583333,2.295833333,54.875,
8/26/2016,21.7375,15.31666667,220.625,32.49166667,1.9375,37.95833333,
8/27/2016,22.64583333,15.27916667,216.3333333,28.775,2.8375,53.58333333,
8/28/2016,19.175,12.87916667,170.5,18.12083333,2.383333333,45.79166667,
8/29/2016,13.65833333,8.241666667,202.0833333,23.625,1.8875,46.91666667,
8/30/2016,21.02916667,12.97083333,268.75,42.2125,1.7125,40.83333333,
8/31/2016,18.82916667,11.82083333,200.7083333,34.3875,1.779166667,36.79166667,
9/1/2016,20.12083333,9.908333333,172.5,30.69583333,2.254166667,29.20833333,
9/2/2016,17.84166667,9.766666667,155.5833333,26.38333333,2.1125,29.625,
9/3/2016,14.82083333,8.95,155.5,22.0375,2.029166667,28.625,
9/4/2016,11.52083333,6.291666667,131.0416667,12.99583333,1.975,38.20833333,
9/5/2016,11.8875,7.475,223.9583333,32.15,2.0625,18.04166667,
9/6/2016,13.62083333,8.6625,235.3333333,26.34166667,1.5125,11.75,
9/7/2016,18.54166667,11.70416667,227.1666667,28.40833333,3.320833333,36.54166667,
9/8/2016,22.26666667,13.67916667,183.0833333,27.29166667,2.6625,45.83333333,
9/9/2016,17.19583333,6.85,151.6666667,19.09166667,1.55,45.5,
9/10/2016,13.01666667,7.020833333,169.1666667,20.85833333,1.483333333,31.41666667,
9/11/2016,17.92083333,8.766666667,177.5,24.7375,1.9875,28.75,
9/12/2016,16.04583333,9.7125,173.4583333,32.56666667,1.708333333,29.29166667,
9/13/2016,28.6625,17.2375,260.375,44.90416667,3.125,40.875,
9/14/2016,34.27083333,24.05833333,259.5416667,43.28333333,2.408333333,47.33333333,
9/15/2016,34.5125,25.13333333,263.625,41.02083333,2.295833333,48.08333333,
9/16/2016,14.1625,9.75,165.375,25.55416667,2.091666667,33.04166667,
9/17/2016,12.51666667,6.833333333,123.8333333,14.45833333,1.4625,29.45833333,
9/18/2016,14.69583333,10.05,165.125,22.125,1.725,38.25,
9/19/2016,24.72916667,17.4875,223.1666667,38.86666667,2.733333333,18.58333333,
9/20/2016,16.89583333,11.29583333,161.3333333,30.42916667,1.833333333,20.75,
9/21/2016,21.77083333,15.59166667,214.6666667,37.125,2.220833333,30.70833333,
9/22/2016,18.47916667,13.44583333,182.4583333,36.08333333,2.020833333,30,
9/23/2016,15.50833333,8.516666667,195.5833333,35.11666667,2.141666667,29.04166667,
9/24/2016,14.20416667,8.9375,166.625,26.8375,2.75,54.5,
9/25/2016,14.42083333,7.283333333,147.625,18.8875,2.629166667,49.125,
9/26/2016,19.225,8.104166667,182.4583333,35.17083333,2.020833333,24.25,
9/27/2016,16.22916667,8.691666667,182.5,31.75833333,1.895833333,24,
9/28/2016,22.73333333,10.37916667,178.5416667,24.07083333,2.154166667,28.625,
9/29/2016,12.40833333,5.954166667,155.8333333,18.28333333,2.445833333,36.875,
9/30/2016,15.66666667,7.291666667,166.1666667,29.85833333,2.808333333,29.45833333,
10/1/2016,11.42083333,7.0375,210.1666667,36.43333333,2.8375,19.58333333,
10/2/2016,12.15833333,7.75,181.25,23.81666667,2.320833333,33.16666667,
10/3/2016,19.27916667,10.475,328.5416667,44.57916667,2.404166667,16.58333333,
10/4/2016,20.82916667,13.18333333,204.9583333,33.7875,2.841666667,24.66666667,
10/5/2016,16.19166667,8.475,158.75,26.29583333,2.408333333,34.54166667,
10/6/2016,13.875,6.604166667,150.2083333,24.8375,2.441666667,37.83333333,
10/7/2016,16.20833333,9.9875,212.8333333,35.79583333,2.866666667,24.04166667,
10/8/2016,14.675,9.395833333,185.125,22.03333333,1.8,31.95833333,
10/9/2016,10.10416667,5.954166667,170.0416667,20.55416667,1.866666667,35.16666667,
10/10/2016,12.72916667,6.875,192.625,28.77916667,2.316666667,25.08333333,
10/11/2016,14.77916667,9.225,246.1666667,35.15833333,2.958333333,17.79166667,
10/12/2016,16.65,10.22083333,222.7083333,28.32916667,2.558333333,18.29166667,
10/13/2016,17.6,11.51666667,244.25,26.42083333,3.3125,14.125,
10/14/2016,23.45,16.92083333,297.0416667,33.35,4.2625,9.375,
10/15/2016,22.575,16.52083333,278.9583333,31.45,3.1875,20.45833333,
10/16/2016,12.775,6.958333333,214.9166667,28.50416667,1.8625,31.25,
10/17/2016,14.45416667,6.916666667,239.625,36.2875,1.983333333,27.25,
10/18/2016,12.9875,6.458333333,176.7083333,25.93333333,1.583333333,32.91666667,
10/19/2016,12.71666667,6.770833333,190.375,26.1125,1.9375,33,
10/20/2016,14.63333333,7.8625,228.5,26.01666667,1.891666667,30.41666667,
10/21/2016,15.6125,10.025,266.1666667,27.83333333,2.016666667,24.20833333,
10/22/2016,16,10.39166667,258.5,27.62083333,2.320833333,23.125,
10/23/2016,18.45833333,13.4375,240.625,25.77083333,3.075,24.375,
10/24/2016,26.59166667,19.07083333,278.25,36.375,3.616666667,19.58333333,
10/25/2016,37.02916667,26.69166667,401.4166667,48.2,4.229166667,6.791666667,
10/26/2016,25.40416667,18.67083333,295.75,43.6875,2.358333333,13.375,
10/27/2016,21.37083333,13.70416667,274.4166667,39.6625,1.85,17.375,
10/28/2016,18.73333333,11.39583333,266.5833333,38.07083333,1.8625,27.66666667,
10/29/2016,31.56666667,22.3125,461.625,49.68333333,4.15,3.958333333,
10/30/2016,42.57083333,35.33333333,344.2916667,42.71666667,5.416666667,4.708333333,
10/31/2016,53.375,40.72916667,458.625,49.67083333,5.8375,3.375,
11/1/2016,44.86666667,32.31666667,390.75,39.92083333,5.520833333,13.125,
11/2/2016,18.62916667,11.25416667,276.1666667,45.775,2.9,13.41666667,
11/3/2016,29.04166667,20.77083333,400.375,61.02916667,4.9375,6.125,
11/4/2016,18.35833333,13.17916667,318.5,56.525,3.220833333,8.541666667,
11/5/2016,21.09583333,13.025,239.4166667,34.28333333,3.129166667,20.45833333,
11/6/2016,18.62083333,13.02916667,199,22.3,2.083333333,29.79166667,
11/7/2016,13.5625,6.575,195.375,26.1125,1.5375,32.75,
11/8/2016,22.025,16.14166667,282.125,53.64583333,3.233333333,7.708333333,
